2022-01-31 12:00:00,44.77763483298444,110.9381503785973,418328.1092213071
2022-01-31 12:04:00,35.88425485796216,126.68719680117373,417329.2172955914
2022-01-31 12:08:00,25.145509789029354,138.7635997689582,416665.0986897388
2022-01-31 12:12:00,13.435737359834292,148.6370153866982,417014.2180237374
2022-01-31 12:16:00,1.2987578286957793,157.47396353990857,418842.55043690465
2022-01-31 12:20:00,-10.867718266589538,166.20859857901993,422220.727685115
2022-01-31 12:24:00,-22.681200097127963,175.74842781304307,426761.4377176913
2022-01-31 12:28:00,-33.650614638833815,-172.8167823541535,431694.1026313986
2022-01-31 12:32:00,-43.00828377284279,-158.088906359841,436056.81177561666
2022-01-31 12:36:00,-49.52235435515585,-138.78765185026603,438932.3630109782
2022-01-31 12:40:00,-51.67135649040585,-115.66417071500193,439682.64859381266
2022-01-31 12:44:00,-48.75728880881731,-92.92913111266977,438112.6541839513
2022-01-31 12:48:00,-41.69745533859376,-74.37240461406478,434525.14072538563
2022-01-31 12:52:00,-32.01689218933755,-60.25445437028424,429643.7236566419
2022-01-31 12:56:00,-20.869372560883708,-49.19599216661648,424439.71404577134
2022-01-31 13:00:00,-8.966706171116984,-39.842823910912585,419890.2404830519
2022-01-31 13:04:00,3.225627918797563,-31.145581653135004,416725.7575947956
2022-01-31 13:08:00,15.329461941955474,-22.205741807562486,415259.7102998417
2022-01-31 13:12:00,26.932662804564163,-12.06448382941564,415341.60919064947
2022-01-31 13:16:00,37.45196101698282,0.4971362162518915,416440.05390087055
2022-01-31 13:20:00,45.94006398658594,16.96883273122646,417835.91916565323
2022-01-31 13:24:00,50.95705247722463,38.17775224811669,418859.80591861415
2022-01-31 13:28:00,51.10017095343627,61.91095014596299,419105.73594267893
2022-01-31 13:32:00,46.32169837757806,83.35145978066943,418550.50733710756
2022-01-31 13:36:00,37.985723401473166,100.07414953083536,417558.53128194774
2022-01-31 13:40:00,27.553749760361413,112.80769739585561,416760.34255768254
2022-01-31 13:44:00,15.998523399538934,123.0439127285891,416846.58731355576
2022-01-31 13:48:00,3.9170370637900174,132.01950846003578,418336.2809911726
2022-01-31 13:52:00,-8.273990099735341,140.70203683103855,421390.8029116758
2022-01-31 13:56:00,-20.19858259991841,149.9867508910178,425723.1356746423
2022-01-31 14:00:00,-31.401002196873762,160.90796655026878,430639.11515722465
2022-01-31 14:04:00,-41.19008084396081,174.80134858645863,435199.37584605755
2022-01-31 14:08:00,-48.44211463788439,-166.92736023342442,438453.2851748123
2022-01-31 14:12:00,-51.63715192722998,-144.36788424988183,439688.9672228378
2022-01-31 14:16:00,-49.78104043920316,-121.12543088448619,438608.07170255703
2022-01-31 14:20:00,-43.48023357927411,-101.54237823473821,435407.37558080594
2022-01-31 14:24:00,-34.24674393475791,-86.57113403364917,430735.134886233
2022-01-31 14:28:00,-23.341870310666607,-74.98128331539048,425528.6844846922
2022-01-31 14:32:00,-11.55658661434113,-65.35946288001364,420776.0415132468
2022-01-31 14:36:00,0.6062616045091174,-56.59893568684583,417274.6748137326
2022-01-31 14:40:00,12.760493667902237,-47.78635208681025,415448.3470127164
2022-01-31 14:44:00,24.511426709062828,-37.9937544657689,415247.0283576396
2022-01-31 14:48:00,35.32674282320526,-26.07134280296476,416201.9859375456
2022-01-31 14:52:00,44.35529683438176,-10.5598111467042,417609.8065520022
2022-01-31 14:56:00,50.254043479421185,9.678018452798549,418770.9637679022
2022-01-31 15:00:00,51.51000511251992,33.25447377812212,419205.2124078562
2022-01-31 15:04:00,47.70153614574401,55.53210960200542,418800.47260769614
2022-01-31 15:08:00,39.99241129987295,73.27317740114741,417844.4204043135
2022-01-31 15:12:00,29.91162789293381,86.73574488030627,416922.7079020317
2022-01-31 15:16:00,18.53800184016318,97.39159982376609,416735.34133149893
2022-01-31 15:20:00,6.530965936736673,106.54984380804493,417872.32172745577
2022-01-31 15:24:00,-5.667572098567848,115.22096139756343,420582.510574624
2022-01-31 15:28:00,-17.6827663216978,124.29769793921994,424674.4680554607
2022-01-31 15:32:00,-29.08711178149498,134.76731089664028,429536.4725584025
2022-01-31 15:36:00,-39.25613359615926,147.89633185656243,434263.7838591097
2022-01-31 15:40:00,-47.172679969386266,165.14502893418572,437885.06224160217
2022-01-31 15:44:00,-51.362333003059184,-173.03778760927545,439614.82682614034
2022-01-31 15:48:00,-50.59619249967412,-149.5093594849212,439054.95215764554
2022-01-31 15:52:00,-45.129380495322856,-128.93497057961662,436293.3553593878
2022-01-31 15:56:00,-36.40184063623312,-113.0461800992892,431888.6721631903
2022-01-31 16:00:00,-25.775760193669278,-100.85884091491842,426732.36188560334
2022-01-31 16:04:00,-14.13098920497843,-90.9181598865927,421823.9198564813
2022-01-31 16:08:00,-2.015536250322674,-82.0531813440931,418023.01232901134
2022-01-31 16:12:00,10.170929997990136,-73.32603849096287,415830.9715290755
2022-01-31 16:16:00,22.045410992676846,-63.83012269320827,415297.03303637
2022-01-31 16:20:00,33.11823865741521,-52.47898182825255,416047.41999295086
2022-01-31 16:24:00,42.62494039399769,-37.86745114280569,417411.2919217323
2022-01-31 16:28:00,49.330783362099375,-18.65850628832546,418659.07844016555
2022-01-31 16:32:00,51.67857306568622,4.522198053886646,419247.30564336263
2022-01-31 16:36:00,48.90141514826582,27.480707335149944,418981.5378940737
2022-01-31 16:40:00,41.89334272398764,46.265498312772245,418065.70093556703
2022-01-31 16:44:00,32.213321847728764,60.53068487641072,417038.9042752491
2022-01-31 16:48:00,21.050891115049883,71.66751904449498,416601.42649079626
